Width is required,A largura é obrigatória
Width must be a valid number of pixels,A largura precisa ser um número válido de pixels
Widths can be set in px or %.,As larguras podem ser definidas em px ou%.
Wildcard Filter,Filtro curinga
"Will add ""%"" before and after the query","Adicionará ""%"" antes e depois da consulta"
Will be your login ID,Será o seu ID de login
Will only be shown if section headings are enabled,Só será mostrado se os títulos das seções estiverem ativados
Will run scheduled jobs only once a day for inactive sites. Set it to 0 to avoid automatically disabling the scheduler.,Executará trabalhos agendados apenas uma vez por dia para sites inativos. Defina-o como 0 para evitar a desativação automática do agendador.
With Letter head,Com cabeça de carta
Worker Information,Informações do trabalhador
Worker Name,Nome do trabalhador
Workflow Action,Ação de fluxo de trabalho
Workflow Action Master,Mestre de ações de fluxo de trabalho
Workflow Action Permitted Role,Função permitida de ação de fluxo de trabalho
Workflow Builder,Construtor de fluxo de trabalho
Workflow Builder ID,ID do criador de fluxo de trabalho
Workflow Builder allows you to create workflows visually. You can drag and drop states and link them to create transitions. Also you can update their properties from the sidebar.,"O Workflow Builder permite criar fluxos de trabalho visualmente. Você pode arrastar e soltar estados e vinculá-los para criar transições. Além disso, você pode atualizar suas propriedades na barra lateral."
Workflow Data,Dados de fluxo de trabalho
Workflow Details,Detalhes do fluxo de trabalho
Workflow Document State,Estado do documento de fluxo de trabalho
Workflow Evaluation Error,Erro de avaliação do fluxo de trabalho
Workflow State,Estado do fluxo de trabalho
Workflow State Field,Campo de estado do fluxo de trabalho
Workflow State not set,Estado do fluxo de trabalho não definido
Workflow State transition not allowed from {0} to {1},Transição de estado do fluxo de trabalho não permitida de {0} para {1}
Workflow States Don't Exist,Estados de fluxo de trabalho não existem
Workflow Status,Status do fluxo de trabalho
Workflow Task,Tarefa de Fluxo de Trabalho
Workflow Transition,Transição do Fluxo de Trabalho
Workflow Transition Task,Tarefa de transição de fluxo de trabalho
Workflow Transition Tasks,Tarefas de transição de fluxo de trabalho
Workflow state represents the current state of a document.,O estado do fluxo de trabalho representa o estado atual de um documento.
Workflow updated successfully,Fluxo de trabalho atualizado com sucesso
Workspace <b>{0}</b> does not exist,A área de trabalho <b>{0}</b> não existe
Workspace Chart,Gráfico do espaço de trabalho
Workspace Custom Block,Bloco personalizado do espaço de trabalho
Workspace Link,Link do espaço de trabalho
Workspace Manager,Gerenciador de espaço de trabalho
Workspace Number Card,Cartão de número do espaço de trabalho
Workspace Quick List,Lista rápida do espaço de trabalho
Workspace Shortcut,Atalho do espaço de trabalho
Workspace Sidebar,Barra lateral do espaço de trabalho
Workspace Sidebar Item,Item da barra lateral do espaço de trabalho
Workspace added to desktop,Espaço de trabalho adicionado ao desktop
Workspace {0} created,Espaço de trabalho {0} criado
Workspaces,Espaços de trabalho
Would you like to publish this comment? This means it will become visible to website/portal users.,Gostaria de publicar este comentário? Isso significa que ele ficará visível para os usuários do site/portal.
Would you like to unpublish this comment? This means it will no longer be visible to website/portal users.,Gostaria de cancelar a publicação deste comentário? Isso significa que não estará mais visível para os usuários do site/portal.
Wrapping up,Concluindo
Wrong Fetch From value,Valor de busca de errado
X Axis Field,Campo do Eixo X
XLSX,XLSX
XMLHttpRequest Error,Erro XMLHttpRequest
Y Axis Fields,Campos do eixo Y
Y Field,Campo Y
Yahoo Mail,E-mail do Yahoo
Yandex.Mail,Yandex.Mail
Yellow,Amarelo
You,Você
You Liked,Você gostou
You added 1 row to {0},Você adicionou 1 linha a {0}
You added {0} rows to {1},Você adicionou {0} linhas a {1}
"You are about to open an external link. To confirm, click the link again.","Você está prestes a abrir um link externo. Para confirmar, clique no link novamente."
You are connected to internet.,Você está conectado à internet.
You are not allowed to access this resource,Você não tem permissão para acessar este recurso
You are not allowed to access this {0} record because it is linked to {1} '{2}' in field {3},Você não tem permissão para acessar este registro {0} porque ele está vinculado a {1} '{2}' no campo {3}
"You are not allowed to access this {0} record because it is linked to {1} '{2}' in row {3}, field {4}","Você não tem permissão para acessar este registro {0} porque ele está vinculado a {1} '{2}' na linha {3}, campo {4}"
You are not allowed to create columns,Você não tem permissão para criar colunas
You are not allowed to delete Standard Report,Você não tem permissão para excluir o Relatório padrão
You are not allowed to delete a standard Notification. You can disable it instead.,Você não tem permissão para excluir uma notificação padrão. Você pode desativá-lo.
You are not allowed to delete a standard Website Theme,Você não tem permissão para excluir um tema de site padrão
You are not allowed to edit the report.,Você não tem permissão para editar o relatório.
You are not allowed to edit this workspace,Você não tem permissão para editar este espaço de trabalho
You are not allowed to export {} doctype,Você não tem permissão para exportar {} tipo de documento
You are not allowed to print this report,Você não tem permissão para imprimir este relatório
You are not allowed to send emails related to this document,Você não tem permissão para enviar e-mails relacionados a este documento
You are not allowed to update the status of this event.,Você não tem permissão para atualizar o status deste evento.
You are not allowed to update this Web Form Document,Você não tem permissão para atualizar este documento de formulário da Web
You are not authorized to undo this email,Você não está autorizado a desfazer este e-mail
You are not connected to Internet. Retry after sometime.,Você não está conectado à Internet. Tente novamente depois de algum tempo.
You are not permitted to access this page without login.,Você não tem permissão para acessar esta página sem login.
You are not permitted to access this page.,Você não tem permissão para acessar esta página.
You are not permitted to access this resource. Login to access,Você não tem permissão para acessar este recurso. Faça login para acessar
You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Agora você está acompanhando este documento. Você receberá atualizações diárias por e-mail. Você pode alterar isso nas configurações do usuário.
"You are only allowed to update order, do not remove or add apps.","Você só tem permissão para atualizar o pedido, não remover ou adicionar aplicativos."
"You are selecting Sync Option as ALL, It will resync all read as well as unread message from server. This may also cause the duplication of Communication (emails).",Você está selecionando a opção de sincronização como ALL. Ele irá ressincronizar todas as mensagens lidas e não lidas do servidor. Isto também pode causar a duplicação da Comunicação (e-mails).
You attached {0},Você anexou {0}
You can add dynamic properties from the document by using Jinja templating.,Você pode adicionar propriedades dinâmicas do documento usando modelos Jinja.
You can also access wkhtmltopdf variables (valid only in PDF print):,Você também pode acessar variáveis ​​wkhtmltopdf (válidas apenas na impressão de PDF):
You can also copy-paste following link in your browser,Você também pode copiar e colar o seguinte link em seu navegador
You can also copy-paste this {0} to your browser,Você também pode copiar e colar este {0} em seu navegador
You can ask your team to resend the invitation if you'd still like to join.,Você pode pedir à sua equipe para reenviar o convite se ainda quiser participar.
You can change the retention policy from {0}.,Você pode alterar a política de retenção de {0}.
You can continue with the onboarding after exploring this page,Você pode continuar com a integração depois de explorar esta página
You can disable this {0} instead of deleting it.,Você pode desabilitar este {0} em vez de excluí-lo.
You can increase the limit from System Settings.,Você pode aumentar o limite nas configurações do sistema.
You can manually remove the lock if you think it's safe: {},Você pode remover o bloqueio manualmente se achar que é seguro: {}
You can only insert images in Markdown fields,Você só pode inserir imagens em campos Markdown
You can only print upto {0} documents at a time,Você só pode imprimir até {0} documentos por vez
You can only set the 3 custom doctypes in the Document Types table.,Você só pode definir os três tipos de documentos personalizados na tabela Tipos de documentos.
"You can only upload JPG, PNG, GIF, PDF, TXT, CSV or Microsoft documents.","Você só pode fazer upload de documentos JPG, PNG, GIF, PDF, TXT, CSV ou Microsoft."
You can only upload upto 5000 records in one go. (may be less in some cases),Você só pode fazer upload de até 5.000 registros de uma só vez. (pode ser menor em alguns casos)
"You can select one from the following,","Você pode selecionar um dos seguintes,"
You can set a high value here if multiple users will be logging in from the same network.,Você pode definir um valor alto aqui se vários usuários fizerem login na mesma rede.
You can try changing the filters of your report.,Você pode tentar alterar os filtros do seu relatório.
You can use Customize Form to set levels on fields.,Você pode usar Personalizar formulário para definir níveis nos campos.
You can't set 'Options' for field {0},Você não pode definir 'Opções' para o campo {0}
You can't set 'Translatable' for field {0},Você não pode definir 'Traduzível' para o campo {0}
You cancelled this document,Você cancelou este documento
You cancelled this document {1},Você cancelou este documento {1}
You cannot create a dashboard chart from single DocTypes,Você não pode criar um gráfico de painel a partir de DocTypes únicos
You cannot share `{0}` on {1} `{2}` as you do not have `{0}` permission on `{1}`,Você não pode compartilhar `{0}` em {1} `{2}` porque você não tem permissão de `{0}` em `{1}`
You cannot unset 'Read Only' for field {0},Você não pode desmarcar 'Somente leitura' para o campo {0}
You changed the value of {0},Você alterou o valor de {0}
You changed the value of {0} {1},Você alterou o valor de {0} {1}
You changed the values for {0},Você alterou os valores de {0}
You changed the values for {0} {1},Você alterou os valores de {0} {1}
You changed {0} to {1},Você alterou {0} para {1}
You created this document {0},Você criou este documento {0}
You do not have enough permissions to access this resource. Please contact your manager to get access.,Você não tem permissões suficientes para acessar este recurso. Entre em contato com seu gerente para obter acesso.
